main_category_id,main_category,subcategory,service,serviceLink,content_file,sub_category_id,service_id
11,Communication & Media,Postal Service,Obtaining the Business Reply Covers and Card Service,https://gic.gov.lk/gic/index.php/en/component/info/?id=732&catid=66&task=info,service_md_11/Obtaining_the_Business_Reply_Covers_and_Card_Service.md,66,732
11,Communication & Media,Postal Service,Bulk Postal Facilities Under the Bulk Post Numbers,https://gic.gov.lk/gic/index.php/en/component/info/?id=733&catid=66&task=info,service_md_11/Bulk_Postal_Facilities_Under_the_Bulk_Post_Numbers.md,66,733
11,Communication & Media,Postal Service,Foreign Money Orders and British Postal Orders Service,https://gic.gov.lk/gic/index.php/en/component/info/?id=720&catid=66&task=info,service_md_11/Foreign_Money_Orders_and_British_Postal_Orders_Service.md,66,720
11,Communication & Media,Postal Service,Sending Foreign Telegrams,https://gic.gov.lk/gic/index.php/en/component/info/?id=739&catid=66&task=info,service_md_11/Sending_Foreign_Telegrams.md,66,739
11,Communication & Media,Postal Service,Re-validating of a Lapsed Money Order,https://gic.gov.lk/gic/index.php/en/component/info/?id=718&catid=66&task=info,service_md_11/Re_validating_of_a_Lapsed_Money_Order.md,66,718
11,Communication & Media,Information Services,Grant approval to set up incentivised Investment Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1269&catid=67&task=info,service_md_11/Grant_approval_to_set_up_incentivised_Investment_Projects.md,67,1269
11,Communication & Media,Information Services,PMU - Functions and Services,https://gic.gov.lk/gic/index.php/en/component/info/?id=1176&catid=67&task=info,service_md_11/PMU___Functions_and_Services.md,67,1176
11,Communication & Media,Information Services,"Obtaining Schedules of Census and Surveys, Reports, Statistical Data",https://gic.gov.lk/gic/index.php/en/component/info/?id=837&catid=67&task=info,service_md_11/Obtaining_Schedules_of_Census_and_Surveys__Reports__Statistical_Data.md,67,837
11,Communication & Media,Information Services,ICC-  Duplicating VCD/DVD on agricultural TV programmes broadcasted,https://gic.gov.lk/gic/index.php/en/component/info/?id=1345&catid=67&task=info,service_md_11/ICC___Duplicating_VCD_DVD_on_agricultural_TV_programmes_broadcasted.md,67,1345
11,Communication & Media,Information Services,Web Site,https://gic.gov.lk/gic/index.php/en/component/info/?id=833&catid=67&task=info,service_md_11/Web_Site.md,67,833
11,Communication & Media,Information Services,Grant approval to sell redundant items in the Local Market,https://gic.gov.lk/gic/index.php/en/component/info/?id=1645&catid=67&task=info,service_md_11/Grant_approval_to_sell_redundant_items_in_the_Local_Market.md,67,1645
11,Communication & Media,Information Services,Obtaining Micro Data Files,https://gic.gov.lk/gic/index.php/en/component/info/?id=836&catid=67&task=info,service_md_11/Obtaining_Micro_Data_Files.md,67,836
11,Communication & Media,Information Services,National Museum Library,https://gic.gov.lk/gic/index.php/en/component/info/?id=1484&catid=67&task=info,service_md_11/National_Museum_Library.md,67,1484
11,Communication & Media,Information Services,ICC: National telecasting on success stories of farmers,https://gic.gov.lk/gic/index.php/en/component/info/?id=1343&catid=67&task=info,service_md_11/ICC__National_telecasting_on_success_stories_of_farmers.md,67,1343
11,Communication & Media,Information Services,Geological Maps,https://gic.gov.lk/gic/index.php/en/component/info/?id=1115&catid=67&task=info,service_md_11/Geological_Maps.md,67,1115
11,Communication & Media,Information Services,Library,https://gic.gov.lk/gic/index.php/en/component/info/?id=834&catid=67&task=info,service_md_11/Library.md,67,834
11,Communication & Media,Information Services,Sales Counters,https://gic.gov.lk/gic/index.php/en/component/info/?id=835&catid=67&task=info,service_md_11/Sales_Counters.md,67,835
11,Communication & Media,Information Services,Other Geological Surveys,https://gic.gov.lk/gic/index.php/en/component/info/?id=1117&catid=67&task=info,service_md_11/Other_Geological_Surveys.md,67,1117
11,Communication & Media,Information Services,Rock Laboratory,https://gic.gov.lk/gic/index.php/en/component/info/?id=1120&catid=67&task=info,service_md_11/Rock_Laboratory.md,67,1120
11,Communication & Media,Information Services,Survey of Mineral Deposits,https://gic.gov.lk/gic/index.php/en/component/info/?id=1116&catid=67&task=info,service_md_11/Survey_of_Mineral_Deposits.md,67,1116
11,Communication & Media,Licenses & Permits,Department of Motor Traffic,https://gic.gov.lk/gic/index.php/en/component/info/?id=648&catid=68&task=info,service_md_11/Department_of_Motor_Traffic.md,68,648
11,Communication & Media,Licenses & Permits,"Renewal of Licenses - Repairers, Manufacturers and Sellers",https://gic.gov.lk/gic/index.php/en/component/info/?id=931&catid=68&task=info,service_md_11/Renewal_of_Licenses___Repairers__Manufacturers_and_Sellers.md,68,931
11,Communication & Media,Licenses & Permits,"Verifications of weights, Measures and weighing or Measuring Instruments",https://gic.gov.lk/gic/index.php/en/component/info/?id=932&catid=68&task=info,service_md_11/Verifications_of_weights__Measures_and_weighing_or_Measuring_Instruments.md,68,932
11,Communication & Media,Licenses & Permits,Obtaining a transport license for liqueur,https://gic.gov.lk/gic/index.php/en/component/info/?id=1143&catid=68&task=info,service_md_11/Obtaining_a_transport_license_for_liqueur.md,68,1143
11,Communication & Media,Licenses & Permits,FL 04 Licenses (Super markets which exceeded annual turnover tax  Rs 72 million),https://gic.gov.lk/gic/index.php/en/component/info/?id=1150&catid=68&task=info,service_md_11/FL_04_Licenses__Super_markets_which_exceeded_annual_turnover_tax__Rs_72_million_.md,68,1150
11,Communication & Media,Licenses & Permits,Permits for Leaf Dealers,https://gic.gov.lk/gic/index.php/en/component/info/?id=1216&catid=68&task=info,service_md_11/Permits_for_Leaf_Dealers.md,68,1216
11,Communication & Media,Licenses & Permits,Obtaining a License for Using a Postal Stamp,https://gic.gov.lk/gic/index.php/en/component/info/?id=729&catid=68&task=info,service_md_11/Obtaining_a_License_for_Using_a_Postal_Stamp.md,68,729
12,Environment,Disaster Relief,Cooked Meals for People Subject to Distress,https://gic.gov.lk/gic/index.php/en/component/info/?id=874&catid=92&task=info,service_md_12/Cooked_Meals_for_People_Subject_to_Distress.md,92,874
12,Environment,Disaster Relief,Funeral Aids In Respect of Those Who Died of Disaster,https://gic.gov.lk/gic/index.php/en/component/info/?id=876&catid=92&task=info,service_md_12/Funeral_Aids_In_Respect_of_Those_Who_Died_of_Disaster.md,92,876
12,Environment,Disaster Relief,Obtaining Relief for Damages Caused to Crops Due to Any Disaster or Attack by Wild Elephant,https://gic.gov.lk/gic/index.php/en/component/info/?id=881&catid=92&task=info,service_md_12/Obtaining_Relief_for_Damages_Caused_to_Crops_Due_to_Any_Disaster_or_Attack_by_Wild_Elephant.md,92,881
12,Environment,Disaster Relief,Obtaining Relief for Disasters Faces by Small Scale Entrepreneurs  and the Self Employed,https://gic.gov.lk/gic/index.php/en/component/info/?id=882&catid=92&task=info,service_md_12/Obtaining_Relief_for_Disasters_Faces_by_Small_Scale_Entrepreneurs__and_the_Self_Employed.md,92,882
12,Environment,Disaster Relief,Dry Rations Meals for People are Subject to Distress,https://gic.gov.lk/gic/index.php/en/component/info/?id=875&catid=92&task=info,service_md_12/Dry_Rations_Meals_for_People_are_Subject_to_Distress.md,92,875
12,Environment,Disaster Relief,Obtaining  Dry Ration Relief for Families of Fishermen  Disappeared in the Sea,https://gic.gov.lk/gic/index.php/en/component/info/?id=883&catid=92&task=info,service_md_12/Obtaining__Dry_Ration_Relief_for_Families_of_Fishermen__Disappeared_in_the_Sea.md,92,883
12,Environment,Disaster Management,Preparedness Planning,https://gic.gov.lk/gic/index.php/en/component/info/?id=986&catid=95&task=info,service_md_12/Preparedness_Planning.md,95,986
12,Environment,Disaster Management,Seismic Information,https://gic.gov.lk/gic/index.php/en/component/info/?id=1180&catid=95&task=info,service_md_12/Seismic_Information.md,95,1180
12,Environment,Disaster Management,Analysis of Seismic Data and Tsunami Warnings,https://gic.gov.lk/gic/index.php/en/component/info/?id=1118&catid=95&task=info,service_md_12/Analysis_of_Seismic_Data_and_Tsunami_Warnings.md,95,1118
12,Environment,Disaster Management,Disaster Mitigations and Risk Reduction services,https://gic.gov.lk/gic/index.php/en/component/info/?id=984&catid=95&task=info,service_md_12/Disaster_Mitigations_and_Risk_Reduction_services.md,95,984
12,Environment,Disaster Management,"Training, Education & Public Awareness",https://gic.gov.lk/gic/index.php/en/component/info/?id=988&catid=95&task=info,service_md_12/Training__Education___Public_Awareness.md,95,988
12,Environment,Disaster Management,Early Warning Dissemination,https://gic.gov.lk/gic/index.php/en/component/info/?id=985&catid=95&task=info,service_md_12/Early_Warning_Dissemination.md,95,985
12,Environment,Disaster Management,Emergency Operations,https://gic.gov.lk/gic/index.php/en/component/info/?id=989&catid=95&task=info,service_md_12/Emergency_Operations.md,95,989
12,Environment,Environmental Protection & Programs,Issuing Permits for Timber Transport,https://gic.gov.lk/gic/index.php/en/component/info/?id=1159&catid=70&task=info,service_md_12/Issuing_Permits_for_Timber_Transport.md,70,1159
12,Environment,Environmental Protection & Programs,Implement Environmental Protection Licensing Procedure,https://gic.gov.lk/gic/index.php/en/component/info/?id=622&catid=70&task=info,service_md_12/Implement_Environmental_Protection_Licensing_Procedure.md,70,622
12,Environment,Environmental Protection & Programs,How to Dispose Your Electronic Waste in an Environmental Friendly Manner,https://gic.gov.lk/gic/index.php/en/component/info/?id=1720&catid=70&task=info,service_md_12/How_to_Dispose_Your_Electronic_Waste_in_an_Environmental_Friendly_Manner.md,70,1720
12,Environment,Environmental Protection & Programs,Bamboo Plants,https://gic.gov.lk/gic/index.php/en/component/info/?id=1209&catid=70&task=info,service_md_12/Bamboo_Plants.md,70,1209
12,Environment,Environmental Protection & Programs,Registration of Timber Based Enterprises,https://gic.gov.lk/gic/index.php/en/component/info/?id=1144&catid=70&task=info,service_md_12/Registration_of_Timber_Based_Enterprises.md,70,1144
12,Environment,Environmental Protection & Programs,Extension of Registration of Timber Base Enterprises,https://gic.gov.lk/gic/index.php/en/component/info/?id=1427&catid=70&task=info,service_md_12/Extension_of_Registration_of_Timber_Base_Enterprises.md,70,1427
12,Environment,Environmental Protection & Programs,Obtaining Environmental Approval for Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=625&catid=70&task=info,service_md_12/Obtaining_Environmental_Approval_for_Projects.md,70,625
12,Environment,Environmental Protection & Programs,Resolve Public Complaints Related to Environmental Pollution,https://gic.gov.lk/gic/index.php/en/component/info/?id=624&catid=70&task=info,service_md_12/Resolve_Public_Complaints_Related_to_Environmental_Pollution.md,70,624
12,Environment,Environmental Protection & Programs,Awareness Programmes,https://gic.gov.lk/gic/index.php/en/component/info/?id=1435&catid=70&task=info,service_md_12/Awareness_Programmes.md,70,1435
12,Environment,Environmental Protection & Programs,Short Term Training Programmes Relevant to Meteorological Field and Resources,https://gic.gov.lk/gic/index.php/en/component/info/?id=768&catid=70&task=info,service_md_12/Short_Term_Training_Programmes_Relevant_to_Meteorological_Field_and_Resources.md,70,768
12,Environment,Environmental Protection & Programs,Issuing Permits to Export Furniture,https://gic.gov.lk/gic/index.php/en/component/info/?id=1431&catid=70&task=info,service_md_12/Issuing_Permits_to_Export_Furniture.md,70,1431
12,Environment,Environmental Protection & Programs,Issuing of Transport permit for Furniture,https://gic.gov.lk/gic/index.php/en/component/info/?id=1429&catid=70&task=info,service_md_12/Issuing_of_Transport_permit_for_Furniture.md,70,1429
12,Environment,Environmental Protection & Programs,Implement Environmental Recommendation Procedure,https://gic.gov.lk/gic/index.php/en/component/info/?id=623&catid=70&task=info,service_md_12/Implement_Environmental_Recommendation_Procedure.md,70,623
12,Environment,Weather Service,Bamboo Plants,https://gic.gov.lk/gic/index.php/en/component/info/?id=1209&catid=71&task=info,service_md_12/Bamboo_Plants.md,71,1209
12,Environment,Weather Service,Obtaining Detailed Meteorological Reports for Insurance Claims,https://gic.gov.lk/gic/index.php/en/component/info/?id=765&catid=71&task=info,service_md_12/Obtaining_Detailed_Meteorological_Reports_for_Insurance_Claims.md,71,765
12,Environment,Weather Service,Obtaining Meteorological Data,https://gic.gov.lk/gic/index.php/en/component/info/?id=764&catid=71&task=info,service_md_12/Obtaining_Meteorological_Data.md,71,764
12,Environment,Weather Service,Weather Information and Forecasts (Daily/ Short Time),https://gic.gov.lk/gic/index.php/en/component/info/?id=769&catid=71&task=info,service_md_12/Weather_Information_and_Forecasts__Daily__Short_Time_.md,71,769
12,Environment,Weather Service,Astronomical Data/ Tides and Other data/ Meteorological Publications,https://gic.gov.lk/gic/index.php/en/component/info/?id=771&catid=71&task=info,service_md_12/Astronomical_Data__Tides_and_Other_data__Meteorological_Publications.md,71,771
12,Environment,Weather Service,Installation of and Graduation of Meteorological Equipment,https://gic.gov.lk/gic/index.php/en/component/info/?id=1148&catid=71&task=info,service_md_12/Installation_of_and_Graduation_of_Meteorological_Equipment.md,71,1148
12,Environment,Weather Service,Educational Visits and Awareness Programmes for School Children.,https://gic.gov.lk/gic/index.php/en/component/info/?id=766&catid=71&task=info,service_md_12/Educational_Visits_and_Awareness_Programmes_for_School_Children_.md,71,766
12,Environment,Weather Service,Handling the Weather and Climate Scientific Studies and Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=770&catid=71&task=info,service_md_12/Handling_the_Weather_and_Climate_Scientific_Studies_and_Projects.md,71,770
12,Environment,Weather Service,Contribution for the Meteorological Exhibitions,https://gic.gov.lk/gic/index.php/en/component/info/?id=767&catid=71&task=info,service_md_12/Contribution_for_the_Meteorological_Exhibitions.md,71,767
12,Environment,Wildlife,Reserve a Circuit Bungalow,https://gic.gov.lk/gic/index.php/en/component/info/?id=1212&catid=72&task=info,service_md_12/Reserve_a_Circuit_Bungalow.md,72,1212
12,Environment,Wildlife,Mega Constructions in Buffer Zones of National Reserves,https://gic.gov.lk/gic/index.php/en/component/info/?id=1102&catid=72&task=info,service_md_12/Mega_Constructions_in_Buffer_Zones_of_National_Reserves.md,72,1102
12,Environment,Wildlife,Registration of Domesticated Elephants/Tusks,https://gic.gov.lk/gic/index.php/en/component/info/?id=1099&catid=72&task=info,service_md_12/Registration_of_Domesticated_Elephants_Tusks.md,72,1099
